,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Log2 Fold change,p value
1700065J18Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700066B17Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700066B19Rik,3.10551964357169,1.28832895380256,1.42934985041235,1.20080480677027,2.84717667645984,2.67581562303557,0.226693993216613,1
1700066M21Rik,985.139842488575,870.480929785932,1086.78233626352,1434.16120755263,956.335010326453,1077.16444469532,0.219611329313125,1
1700066O22Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700067G17Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700067K01Rik,10.6967898834136,14.1716184918282,4.28804955123704,16.4109990258604,9.17423595748169,12.189826727162,0.442818563110255,1
1700067P10Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700069L16Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700069P05Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700071K01Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700072B07Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700072E05Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.891938541011855,0.232563661523308,1
1700073E17Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700074P13Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700080E11Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700080N15Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700080O16Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700081H04Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700081L11Rik,845.046400789675,788.886762711771,856.180560396996,970.650552139304,945.579009548717,840.503418480172,0.143786801204583,1
1700084C01Rik,5.17586607261948,15.0305044610299,6.19384935178684,10.0067067230856,6.01070631697076,4.45969270505928,-0.296235187742551,1
1700084E18Rik,5.86598154896875,8.15941670741624,4.28804955123704,6.00402403385137,7.27611817317514,4.45969270505928,-0.0409897711804042,1
1700084J12Rik,5.86598154896875,3.00610089220598,3.33514965096214,3.60241442031082,2.21447074835765,4.45969270505928,-0.256658986659164,1
1700085B03Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700086L19Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700086O06Rik,32.7804851265901,39.0793115986778,35.7337462603087,46.8313874640407,43.9730620031019,32.4071003234307,0.17239798149565,1
1700088E04Rik,0.345057738174632,3.00610089220598,4.28804955123704,2.00134134461712,0.316352964051093,2.08118992902766,-0.546957329446111,1
1700090G07Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.891938541011855,0.232563661523308,1
1700092M07Rik,4.48575059627022,3.00610089220598,1.42934985041235,3.60241442031082,5.37800038886858,2.08118992902766,0.325888290368973,1
1700093K21Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700094D03Rik,145.26930777152,112.943504950025,131.976636188073,108.472700878248,110.407184453831,106.735312074419,-0.261283207972016,1
1700094J05Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700095B10Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700095B22Rik,1.0351732145239,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.842502297716267,1
1700096J18Rik,0.345057738174632,0.429442984600855,1.42934985041235,0.400268268923425,1.58176482025546,0.297312847003952,-0.0365622651980524,1
1700096K18Rik,63.835681562307,68.2814345515359,73.8497422713046,74.0496297508336,78.1391821206199,63.9222621058496,0.0696183815523469,1
1700101E01Rik,1.72528869087316,1.28832895380256,1.42934985041235,1.20080480677027,0.949058892153279,2.08118992902766,-0.138986328796337,1
1700102P08Rik,7.93632797801654,3.00610089220598,8.09964915233664,6.80456057169822,6.64341224507295,9.81132395113041,0.401195299524274,1
1700106J16Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700106N22Rik,28.6397922684945,22.7604781838453,49.0743448641573,23.6158278664821,12.9704715260948,25.8662176893438,-0.656114217172711,1
1700108F19Rik,1.72528869087316,1.28832895380256,2.38224975068725,0.400268268923425,1.58176482025546,1.48656423501976,-0.803842555152795,1
1700108J01Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700108M19Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700109F18Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700109G14Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700109H08Rik,14.8374827415092,5.58275879981111,10.9583488531613,11.6077797987793,11.7050596698904,6.83819548109089,-0.0349832239143194,1
1700110I01Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700110K17Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.949058892153279,0.297312847003952,0.226812973145378,1
1700110M21Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700111N16Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700112E06Rik,3.79563511992095,8.15941670741624,5.24094945151194,6.80456057169822,7.90882410127732,10.4059496451383,0.636082078414468,1
1700112H15Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700113H08Rik,1.0351732145239,0.429442984600855,0.476449950137449,1.20080480677027,0.316352964051093,0.297312847003952,-0.333210162883768,1
1700113I22Rik,8.62644345436581,8.15941670741624,9.05254905261154,11.6077797987793,11.0723537417882,6.24356978708299,0.0884178311797338,1
1700119H24Rik,4.48575059627022,9.01830267661795,6.19384935178684,11.6077797987793,22.4610604476276,20.5145864432727,1.52824325232404,0.389166352308203
1700120K04Rik,1.72528869087316,4.7238728306094,6.19384935178684,6.00402403385137,4.11258853266421,6.83819548109089,0.607992131396765,1
1700121N20Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700123I01Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,1.58176482025546,0.297312847003952,0.474952818750816,1
1700123K08Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700123L14Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700123M08Rik,1.0351732145239,3.00610089220598,2.38224975068725,2.00134134461712,0.316352964051093,0.297312847003952,-1.77643057527099,1
1700123O20Rik,631.800718597751,571.588612503738,670.365079843391,550.368869769709,588.732866099084,624.654291555303,-0.0837827269410729,1
1700125D06Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,1.58176482025546,0.891938541011855,1.01631707628024,1
1700125G02Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700125G22Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700125H03Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700125H20Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700126H18Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700128F08Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1700129C05Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1810006J02Rik,1.0351732145239,1.28832895380256,0.476449950137449,1.20080480677027,0.316352964051093,0.297312847003952,-0.858923369754563,1
1810006K21Rik,562.789170962825,534.656515828064,441.669103777416,510.342042877366,536.218274066602,537.244314536141,0.0449393848501793,1
1810007D17Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1810007I06Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1810008A18Rik,819.512128164751,891.953079015975,828.546463289025,956.240894458062,963.92748146368,967.158691303855,0.186337665157494,1
1810009A15Rik,288.813326852167,261.530777621921,183.433230802918,257.372496917762,326.159905936677,304.74566817905,0.284759880730432,1
1810009J06Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1810010D01Rik,1.72528869087316,1.28832895380256,10.0054489528864,3.60241442031082,0.949058892153279,11.0005753391462,0.292036407781929,1
1810010H24Rik,25.1892148867481,68.2814345515359,54.7917442658066,34.0228028584911,40.809532362591,51.4351225316836,-0.0644201435870316,1
1810011H11Rik,21.0485220286526,17.607162368635,24.2989474570099,30.0201201692569,27.5227078724451,18.1360836672411,0.227424715909795,1
1810011O10Rik,1015.50492344794,690.114876253573,454.056802480989,748.901931155727,681.107931602003,360.640483415793,-0.284641685890528,1
1810012P15Rik,281.912172088674,184.231040393767,246.324624221061,270.181081523312,305.280610309305,338.639332737501,0.373303007751125,1
1810013D10Rik,436.49803879091,456.497892630708,461.680001683188,382.256196821871,391.328616531202,457.564471539082,-0.137885172228866,1
1810013L24Rik,1213.56806516018,962.381728490516,1425.06180086111,988.262355971935,869.654298176454,1212.73910292912,-0.223379426381219,1
1810014B01Rik,42.4421017954798,40.7970835370812,42.404045562233,34.8233393963379,38.2787086501822,57.9760051657706,0.0455057710740224,1
1810014F10Rik,390.260301875509,283.861812821165,364.484211855149,350.234735307997,296.422727315874,354.694226475715,-0.0498632245604672,1
1810018F18Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1810019D21Rik,744.979656719031,878.210903508748,884.767557405243,971.451088677152,1287.872916652,723.956782454622,0.216671215104396,1
1810019J16Rik,108.00307204866,78.5880661819564,114.824437983125,75.6507028265273,87.6297710421528,92.464295418229,-0.214563556819269,1
1810020D17Rik,330.220255433123,164.476663102127,338.755914547726,210.140841184798,176.208600976459,305.934919567066,-0.230376815994424,1
1810021B22Rik,42.4421017954798,34.7848817526692,55.7446441660816,49.2329970775813,44.6057679312041,43.110362815573,0.0701641416991182,1
1810022K09Rik,52.1037184643695,45.9503993522915,51.933044564982,46.8313874640407,47.769297571715,44.8942398975967,-0.105899778906887,1
1810024B03Rik,9.31655893071507,10.7360746150214,9.05254905261154,10.8072432609325,12.3377655979926,16.9468322792253,0.460335417295092,1
1810026B05Rik,220.49189469359,222.880909007844,207.25572830979,242.962839236519,240.111899714779,213.767936995841,0.091687705467291,1
1810026J23Rik,1421.98293901766,1902.00297879719,1131.56863157644,1472.58696136928,1583.97929100382,1605.78668666834,0.0965144443948756,1
1810027O10Rik,1130.75420799827,1022.50374633464,1231.62312110531,1032.29186555351,1029.09619205821,1121.76137174591,-0.0846594727993694,1
1810029B16Rik,47.9630256062739,63.9870047055274,34.7808463600338,51.6346066911218,60.4234161337587,58.5706308597785,0.255308426004545,1
1810030J14Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,1.48656423501976,0.48388126656456,1
1810030N24Rik,164.5925411093,209.138733500616,254.900723323535,197.332256579248,244.540841211495,223.281948099968,0.123895466594841,1
1810030O07Rik,237.054666125972,266.684093437131,215.831827412264,241.361766160825,258.460371629743,213.767936995841,-0.0155069741521079,1
1810031K17Rik,1369.53416281512,1007.043798889,1588.96058370839,1188.39649043365,984.806777091052,1354.85464379701,-0.15487032392541,1
1810032O08Rik,62.4554506096084,48.5270572598966,53.8388443655318,78.8528489779147,66.7504754147806,119.817077342593,0.652658287611684,0.850757400241653
1810033B17Rik,4.48575059627022,3.00610089220598,1.42934985041235,2.00134134461712,2.84717667645984,2.67581562303557,-0.127264324958143,1
1810035I16Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1810035L17Rik,281.222056612325,238.340856453474,256.806523124085,262.175716144843,283.135902825728,295.231657074924,0.115435728679512,1
1810037I17Rik,179.084966112634,203.126531716204,169.139732298795,163.709721989681,193.291661035218,186.415155071478,-0.0145952418287,1
1810041L15Rik,1.0351732145239,2.14721492300427,7.14674925206174,2.00134134461712,0.949058892153279,11.5952010331541,0.213146208119687,1
1810043G02Rik,145.26930777152,109.507961073218,140.552735290548,102.068408575473,109.774478525729,132.304216916759,-0.19206783960231,1
1810043H04Rik,283.292403041373,247.788602114693,259.66522282491,230.154254630969,311.607669590326,252.418607106355,-0.00138330465647198,1
1810044D09Rik,30.7101386975423,39.0793115986778,35.7337462603087,36.4244124720316,43.3403560749997,46.0834912856125,0.276689416848729,1
1810046J19Rik,697.361688850932,801.770052249796,868.56825910057,760.90997922343,693.129344235945,796.501117123587,-0.0668718627663372,1
1810046K07Rik,5.17586607261948,30.4904519066607,74.8026421715795,24.4163644043289,16.1340011666057,44.2996142035888,0.356844055267797,1
1810048J11Rik,255.687783987402,216.00982125423,230.125325916388,323.81702955905,238.846487858575,234.579836286118,0.154558875789033,1
1810049H13Rik,221.182010169939,203.985417685406,286.346420032607,204.53708541987,194.557072891422,259.55411543445,-0.0934181730259325,1
1810053B23Rik,3.79563511992095,2.14721492300427,11.9112487534362,2.80187788246397,2.21447074835765,5.64894409307508,-0.456406955042012,1
1810055G02Rik,1482.02298546005,1513.78652071801,882.861757604693,453.50394869024,687.434990883025,1153.87115922234,-0.813914228806696,0.562546202034255
1810058I24Rik,1284.64995922416,1265.56847561872,1292.6087147229,1041.09776746983,1254.97220839068,1339.3943757528,-0.0863240992979236,1
1810062G17Rik,9.31655893071507,16.7482763994333,10.9583488531613,22.0147547907884,26.8900019443429,12.7844524211699,0.712702362524899,1
1810062O18Rik,1.72528869087316,1.28832895380256,3.33514965096214,2.00134134461712,2.21447074835765,3.27044131704347,0.339124461589316,1
1810063B05Rik,554.507785246634,574.165270411343,579.839589317276,517.546871717988,617.204632863682,580.651990198718,0.00552494584165112,1
1810063B07Rik,271.560439943436,307.051733989611,231.078225816663,315.811664180582,342.610260067334,304.74566817905,0.254390246071027,1
1810064F22Rik,180.465197065333,139.568969995278,261.57102262546,394.264244889573,302.117080668794,251.823981412347,0.72846701818742,0.562546202034255
1810065E05Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
1810074P20Rik,1858.13592007039,2337.45816518245,1637.55847862241,1957.71210330447,1713.68400626477,1975.04924264725,-0.0345343939258822,1
2010001E11Rik,1.0351732145239,1.28832895380256,0.476449950137449,0.400268268923425,0.316352964051093,0.891938541011855,-0.833270212288239,1
2010001M06Rik,15.5275982178585,16.7482763994333,14.7699484542609,18.812608639401,18.0321189509123,12.7844524211699,0.0410031619315499,1
2010001M09Rik,15.5275982178585,14.1716184918282,10.9583488531613,10.0067067230856,9.80694188558388,8.0274468691067,-0.563483517609014,1
2010002M12Rik,1.72528869087316,2.14721492300427,4.28804955123704,5.20348749600452,0.949058892153279,2.08118992902766,-0.217237671019281,1
2010002N04Rik,54.1740648934173,53.6803730751068,22.3931476564601,82.0549951293021,72.4448287677003,44.8942398975967,0.612778831693013,1
2010003K11Rik,723.586076952203,1143.60666799208,493.12569839226,610.409110108223,729.193582137769,673.413598463951,-0.150291509410864,1
2010003K15Rik,540.705475719649,696.127078037985,652.259981738168,649.635400462718,732.35711177828,581.246615892725,0.0604669087230443,1
2010005H15Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2010007H12Rik,226.012818504384,236.623084515071,211.06732791089,205.337621957717,233.784840433758,240.526093226197,0.0146857409976908,1
2010009K17Rik,1.72528869087316,6.44164476901282,1.42934985041235,2.00134134461712,2.21447074835765,0.297312847003952,-1.21676014056138,1
2010011I20Rik,3603.43795975769,4082.71445460032,3519.53578166534,3513.1545963409,3285.3255316706,2899.09757113553,-0.209905103988662,1
2010012O05Rik,168.043118491046,151.593373564102,174.857131700444,133.2893335515,173.67777726405,169.765635639256,-0.0477006480194437,1
2010015L04Rik,1.0351732145239,1.28832895380256,1.42934985041235,1.20080480677027,11.0723537417882,0.297312847003952,0.351338019486618,1
2010016I18Rik,12.0770208361121,5.58275879981111,10.0054489528864,14.0093894123199,3.47988260456202,11.0005753391462,-0.159989172058599,1
2010106E10Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2010106G01Rik,7280.37321774656,6827.71401216899,7789.48023479716,7839.25404686528,6601.33730085416,8070.55723192227,0.0364019619969307,1
2010107E04Rik,1505.48691165592,1392.68359906057,1516.5401912875,1567.85080937305,1524.50493376222,1572.4876478039,0.0803496463977989,1
2010107G12Rik,1.0351732145239,1.28832895380256,0.476449950137449,0.400268268923425,1.58176482025546,1.48656423501976,0.20296538533057,1
2010107G23Rik,201.85877683216,49.3859432290983,224.407926514739,181.321525822311,126.224832656386,153.116116207035,0.190739336948191,1
2010107H07Rik,168.733233967395,165.335549071329,148.175934492747,145.297381619203,168.616129839233,185.82052937747,0.0509527180226653,1
2010109I03Rik,1.0351732145239,1.28832895380256,1.42934985041235,0.400268268923425,0.949058892153279,0.297312847003952,-1.3526178518239,1
2010109K11Rik,248.096513747561,247.788602114693,186.291930503743,241.361766160825,269.849078335582,227.444327958023,0.113330861807177,1
2010110P09Rik,61.7653351332592,39.9381975678795,27.1576471578346,50.8340701532749,53.4636509246347,49.6512454496599,0.292799397353439,1
2010111I01Rik,222.562241122638,179.077724578556,221.549226813914,158.105966224753,183.168366185583,213.173311301833,-0.163273865499217,1
2010204K13Rik,2.41540416722243,2.14721492300427,2.38224975068725,8.40563364739192,22.4610604476276,16.9468322792253,2.71652007259355,0.00626187091569384
2010300C02Rik,5.86598154896875,5.58275879981111,20.4873478559103,6.00402403385137,4.74529446076639,9.2166982571225,-0.387215079527115,1
2010305A19Rik,482.045660229961,433.307971462263,468.350300985112,426.285706403447,418.534971439596,499.782895813643,-0.0434421557827877,1
2010315B03Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2010317E24Rik,3.79563511992095,2.14721492300427,2.38224975068725,1.20080480677027,2.21447074835765,3.86506701105137,-0.29602218266254,1
2010320M18Rik,152.170462535013,156.746689379312,147.223034592472,130.087187400113,157.227423133393,122.790205812632,-0.161113723869357,1
2010321M09Rik,254.307553034704,278.708497005955,287.299319932882,246.164985387906,300.218962884487,286.906897358813,0.0299875827081964,1
2200002D01Rik,145.26930777152,151.593373564102,142.458535091097,120.480748945951,143.307892715145,144.196730796917,-0.102371513828954,1
2200002J24Rik,0.345057738174632,0.429442984600855,1.42934985041235,1.20080480677027,0.316352964051093,0.891938541011855,0.232849221769596,1
2200002K05Rik,6.55609702531801,9.87718864581966,0.476449950137449,6.80456057169822,6.01070631697076,6.83819548109089,1.01583580367606,1
2210009G21Rik,66.596143467704,59.6925748595188,59.5562437671812,87.6587508942301,76.2410643363134,62.7330107178338,0.253227767985181,1
2210010C04Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2210010C17Rik,296.404597092009,98.3424434735957,144.364334891647,190.127427738627,123.061303015875,257.770238352426,0.132830718952086,1
2210012G02Rik,435.80792331456,476.252269922348,464.538701384013,466.31253329579,400.819205452735,466.4838569492,-0.0478119866183938,1
2210013O21Rik,14.8374827415092,9.87718864581966,15.7228483545358,19.6131451772478,13.603177454197,16.3522065852173,0.289979983244895,1
2210015D19Rik,150.790231582314,155.028917440909,154.846233794671,150.100600846284,155.329305349087,143.007479408901,-0.0391479962125242,1
2210016F16Rik,821.582474593799,819.806657603032,883.814657504968,629.621987016547,615.939221007477,844.665798338227,-0.283894960245007,1
2210016L21Rik,291.573788757564,264.966321498727,297.781218835906,282.189129591015,283.135902825728,274.419757784648,-0.0239212326367573,1
2210018M11Rik,286.742980423119,197.114329931792,259.66522282491,310.207908415654,276.176137616604,248.850852942308,0.166472822874659,1
2210019I11Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2210020M01Rik,10.6967898834136,3.86498686140769,10.0054489528864,10.0067067230856,9.80694188558388,9.81132395113041,0.389094025103041,1
2210021J22Rik,96.2711089507224,82.0236100587633,100.530939479002,65.2437278345182,93.3241243950724,90.6804183362053,-0.156383040279845,1
2210039B01Rik,93.5106470453253,90.6124697507803,131.023736287799,89.2598239699237,99.6511836760943,71.6523961279523,-0.258623175845823,1
2210403K04Rik,1031.37757940398,1244.95521235788,1188.74262559294,868.181875294908,1108.81713899908,1126.51837729797,-0.16061949048852,1
2210404J11Rik,165.282656585649,173.924408763346,210.114428010615,145.297381619203,177.474012832663,176.306518273343,-0.117125366147918,1
2210404O07Rik,11.3869053597629,9.87718864581966,16.6757482548107,9.20617018523877,9.17423595748169,15.1629551972015,-0.149637335723908,1
2210407C18Rik,1.0351732145239,0.429442984600855,1.42934985041235,0.400268268923425,0.316352964051093,2.67581562303557,-0.282049930612694,1
2210408F21Rik,163.212310156601,142.145627902883,141.505635190822,142.095235467816,127.49024451259,171.54951272128,-0.029506621790917,1
2210408I21Rik,74.8775291838952,47.6681712906949,91.9548403765277,74.8501662886804,61.6888279899631,78.7879044560472,0.0511958566371377,1
2210409E12Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2210411K11Rik,334.360948291218,336.253856942469,283.487720331782,349.43419877015,390.6959106031,367.18136604988,0.214789570167425,1
2210414B05Rik,0.345057738174632,1.28832895380256,1.42934985041235,0.400268268923425,0.949058892153279,0.297312847003952,-0.806334321394372,1
2210415F13Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2210417A02Rik,41.7519863191305,35.6437677218709,68.1323428696552,29.21958363141,37.0132967939779,38.3533572635098,-0.394986764332978,1
2210417K05Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.949058892153279,0.297312847003952,0.226812973145378,1
2300002M23Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2300003K06Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2300005B03Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2300009A05Rik,228.773280409781,245.211944207088,188.197730304292,203.736548882023,245.173547139597,228.038953652031,0.0353541913673843,1
2310001A20Rik,1072.09439250858,1299.92391438679,1193.50712509431,1071.51815590801,1108.81713899908,1105.7064780077,-0.112080640926056,1
2310001H17Rik,193.577391115969,147.298943718093,221.549226813914,254.170350766375,292.626491747261,240.526093226197,0.503183489223563,1
2310001K24Rik,3.10551964357169,3.86498686140769,0.476449950137449,2.00134134461712,2.84717667645984,0.891938541011855,-0.0934207960202034,1
2310002J15Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.949058892153279,0.297312847003952,0.226812973145378,1
2310002L09Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2310002L13Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2310003C23Rik,749.810465053476,819.806657603032,808.535565383252,708.875104263385,760.828878542878,767.3644581172,-0.0859702069206683,1
2310003F16Rik,811.230742448561,777.721245112148,818.064564386,736.893883088025,814.608882431564,896.398233716914,0.0219583055213532,1
2310003H01Rik,177.704735159936,181.654382486162,209.16152811034,150.901137384131,142.675186787043,219.119568241913,-0.154660561161126,1
2310003L22Rik,102.482148237866,106.931303165613,146.270134692197,123.682895097338,140.777069002736,133.493468304774,0.199826885067623,1
2310004I24Rik,479.975313800913,520.914340320837,555.064191910128,475.918971749952,512.808154726821,461.726851397137,-0.0970912471803145,1
2310004N24Rik,73.4972982311967,44.2326274138881,19.5344479556354,30.8206567071037,44.6057679312041,31.2178489354149,-0.249696669654817,1
2310005A03Rik,4.48575059627022,2.14721492300427,2.38224975068725,2.00134134461712,6.01070631697076,5.05431839906718,0.488380931778455,1
2310005G13Rik,0.345057738174632,0.429442984600855,0.476449950137449,1.20080480677027,0.316352964051093,0.891938541011855,0.744364305718465,1
2310007B03Rik,40.371755366432,20.1838202762402,42.404045562233,44.4297778505001,95.222242179379,33.5963517114465,0.675181292899113,1
2310007L24Rik,1.0351732145239,0.429442984600855,0.476449950137449,1.20080480677027,0.316352964051093,0.891938541011855,0.204243638777712,1
2310008H04Rik,159.761732774855,130.980110303261,138.646935489998,136.491479702888,166.718012054926,116.249323178545,-0.0553199188705435,1
2310008H09Rik,1221.15933540002,1360.04593223091,1223.04702200283,1298.06999611867,1353.04162724652,1464.26577149446,0.114162558053752,1
2310009A05Rik,162.522194680252,159.323347286917,153.893333894396,160.507575838293,155.962011277189,138.250473856838,-0.0757728760159651,1
2310009B15Rik,36.9211779846856,33.9259957834675,43.3569454625079,32.4217297827974,31.9516493691604,27.0554690773596,-0.319189022094116,1
2310010M20Rik,0.345057738174632,0.429442984600855,0.476449950137449,0.400268268923425,0.316352964051093,0.297312847003952,-0.302381630775514,1
2310011J03Rik,366.796375679634,384.351471217765,408.317607267794,341.428833391681,335.650494858209,435.56332086079,-0.0616574895779771,1
2310014F07Rik,16.2177136942077,16.7482763994333,17.6286481550856,17.2115355637073,13.603177454197,18.1360836672411,-0.0554898223437683,1
